Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes
Anh,2017,1_3_18_a.JPG,1_3_18,100,3,18,76.608,56.304,encrusting_bryozoan_sp,15,11.683,
Anh,2017,1_3_18_a.JPG,1_3_18,100,3,18,76.608,56.304,barnacle,47,19.930,
Anh,2017,1_3_19_a.JPG,1_3_19,100,3,19,77.205,56.272,calcareous_tubeworm,12,1.823,grid hanging off plate
Anh,2017,1_3_19_a.JPG,1_3_19,100,3,19,77.205,56.272,branched_bryozoan_sp,4,0.897,
Anh,2017,1_3_19_a.JPG,1_3_19,100,3,19,77.205,56.272,encrusting_bryozoan_sp,14,11.358,
Anh,2017,1_3_19_a.JPG,1_3_19,100,3,19,77.205,56.272,barnacle,108,36.117,
Anh,2017,1_3_19_a.JPG,1_3_19,100,3,19,77.205,56.272,spirobis_sp,2,0.098,
Anh,2017,1_3_20_a.JPG,1_3_20,100,3,20,81.066,64.397,calcareous_tubeworm,9,3.363,grid hanging off plate
Anh,2017,1_3_20_a.JPG,1_3_20,100,3,20,81.066,64.397,branched_bryozoan_sp,5,1.868,
Anh,2017,1_3_20_a.JPG,1_3_20,100,3,20,81.066,64.397,encrusting_bryozoan_sp,40,19.493,
Anh,2017,1_3_20_a.JPG,1_3_20,100,3,20,81.066,64.397,spirobis_sp,2,0.064,
Anh,2017,1_3_20_a.JPG,1_3_20,100,3,20,81.066,64.397,barnacle,84,34.629,
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,calcareous_tubeworm,21,7.394,grid hanging off plate
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,branched_bryozoan_sp,6,3.484,
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,encrusting_bryozoan_sp,13,5.801,
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,barnacle,109,46.170,
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,Pododesmus_macrochisma,1,0.661,
Anh,2017,1_3_21_b.JPG,1_3_21,100,3,21,72.585,61.815,spirobis_sp,3,0.063,
,,,,,,,,,,,,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,Metridium,5,3.474,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,Lichenopora,21,4.469,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,barnacle,32,1.475,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,Chlamys_rhubida,3,0.024,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,branched_bryozoan_sp,5,0.226,
Maia,2017,1_2_11_a,1_2_11,100,2,11,56.838,22.487,Pododesmus_macrochisma,1,0.078,
Maia,2017,1_2_12_b,1_2_12,100,2,12,84.108,48.027,barnacle,108,12.303,
Maia,2017,1_2_12_b,1_2_12,100,2,12,84.108,48.027,branched_bryozoan_sp,4,0.759,
Maia,2017,1_2_12_b,1_2_12,100,2,12,84.108,48.027,Lichenopora,9,0.772,
Maia,2017,1_2_12_b,1_2_12,100,2,12,84.108,48.027,calcareous_tubeworm,2,0.045,
Maia,2017,1_2_12_b,1_2_12,100,2,12,84.108,48.027,Metridium,1,1.565,
Maia,2017,1_2_13_a,1_2_13,100,2,13,79.765,55.802,barnacle,20,2.738,
Maia,2017,1_2_13_a,1_2_13,100,2,13,79.765,55.802,calcareous_tubeworm,1,0.454,
Maia,2017,1_2_13_a,1_2_13,100,2,13,79.765,55.802,Lichenopora,19,1.824,
Maia,2017,1_2_14_a,1_2_14,100,2,14,61.621,35.322,barnacle,23,1.575,grid hanging off plate
Maia,2017,1_2_14_a,1_2_14,100,2,14,61.621,35.322,Lichenopora,14,1.972,
Maia,2017,1_2_14_a,1_2_14,100,2,14,61.621,35.322,Chlamys_rhubida,1,0.039,
Maia,2017,1_2_14_a,1_2_14,100,2,14,61.621,35.322,calcareous_tubeworm,1,0.026,
Maia,2017,1_2_15_b,1_2_15,100,2,15,77.286,43.783,barnacle,45,12.362,
Maia,2017,1_2_15_b,1_2_15,100,2,15,77.286,43.783,Lichenopora,6,0.482,
Maia,2017,,,,,,,,,,,
Maia,2017,,,,,,,,,,,
Maia,2017,,,,,,,,,,,
