Analyzer,Year,PhotoID,Grid.ID,Depth,Replicate,Grid.No,Grid.Area.cm,Area.Covered.cm,SpeciesID,Species.Count,Org.Area.cm,Notes,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8670,1_1_1,100,1,1,88.586,40.934,barnacle,145.000,32.227,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8670,1_1_1,100,1,1,88.586,40.934,calcareous_tubeworm,1.000,0.093,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,barnacle,142.000,27.27,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,calcareous_tubeworm,2.000,0.121,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8671,1_1_2,100,1,2,93.971,51.298,Lichenopora,3.000,0.142,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8673,1_1_3,100,1,3,80.027,42.143,barnacle,88.000,15.309,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8673,1_1_3,100,1,3,80.027,42.143,calcareous_tubeworm,3.000,0.141,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.99,barnacle,141.000,26.36,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.99,calcareous_tubeworm,1.000,0.092,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8674,1_1_4,100,1,4,75.231,56.99,unidentified,1.000,0.296,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8675,1_1_5,100,1,5,76.564,53.684,barnacle,52.000,13.764,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,61.148,barnacle,40.000,18.493,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,61.148,calcareous_tubeworm,1.000,0.173,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8676,1_1_6,100,1,6,82.285,11.301,Urticina,1.000,11.308,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8678,1_1_7,100,1,7,79.343,39.635,calcareous_tubeworm,3.000,0.607,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8678,1_1_7,100,1,7,79.343,39.635,barnacle,105.000,27.177,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8679,1_1_8,100,1,8,85.162,43.548,barnacle,136.000,32.633,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8679,1_1_8,100,1,8,85.162,43.548,calcareous_tubeworm,4.000,0.678,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8680,1_1_9,100,1,9,60.302,21.007,barnacle,108.000,17.599,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8680,1_1_9,100,1,9,60.302,21.007,calcareous_tubeworm,3.000,0.226,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,barnacle,44.000,10.033,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,calcareous_tubeworm,2.000,0.777,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8681,1_1_10,100,1,10,61.155,22.132,branched_bryozoan_sp,1.000,0.192,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8682,1_1_11,100,1,11,85.403,59.903,barnacle,132.000,52.239,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8682,1_1_11,100,1,11,85.403,59.903,calcareous_tubeworm,2.000,0.353,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8683,1_1_12,100,1,12,73.237,54.148,barnacle,88.000,14.679,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8683,1_1_12,100,1,12,73.237,54.148,calcareous_tubeworm,2.000,0.472,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8684,1_1_13,100,1,13,82.248,16.736,barnacle,8.000,2.574,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8684,1_1_13,100,1,13,82.248,16.736,calcareous_tubeworm,1.000,0.622,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,barnacle,4.000,3.347,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,calcareous_tubeworm,4.000,1.327,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8685,1_1_14,100,1,14,79.229,14.272,polychaete_sp,2.000,2.186,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.82,14.139,calcareous_tubeworm,5.000,1.273,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.82,14.139,barnacle,2.000,1.265,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8686,1_1_15,100,1,15,70.82,14.139,polychaete_sp,1.000,1.267,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8687,1_1_16,100,1,16,73.087,18.915,calcareous_tubeworm,7.000,1.93,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,barnacle,6.000,2.744,distorted,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,calcareous_tubeworm,5.000,1.677,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8688,1_1_17,100,1,17,77.845,23.611,branched_bryozoan_sp,1.000,1.352,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,barnacle,82.000,28.908,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,calcareous_tubeworm,3.000,0.815,,,,,,,,,,,,,,,,,,
Aakriti,2022,DSCN8689,1_1_18,100,1,18,88.103,62.428,branched_bryozoan_sp,1.000,0.793,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8700,1_2_1,100,2,1,60.607,48.869,barnacle,149.000,26.365,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,barnacle,154.000,30.432,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,calcareous_tubeworm,3.000,0.182,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,Crepidula,3.000,0.141,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,Lichenopora,5.000,0.15,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8701,1_2_2,100,2,2,86.841,64.954,Amphissa,1.000,0.041,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,barnacle,177.000,42.96,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,Amphissa,1.000,0.034,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8702,1_2_3,100,2,3,85.442,72.347,Glebocarcinus_oregonensis,3.000,0.503,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8703,1_2_4,100,2,4,80.001,68.411,barnacle,171.000,45.208,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8705,1_2_5,100,2,5,73.386,63.209,barnacle,192.000,32.604,Quite a bit of small barnacle which leads to a moderate area covered instead of high. ,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8705,1_2_5,100,2,5,73.386,63.209,calcareous_tubeworm,1.000,0.066,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8706,1_2_6,100,2,6,74.177,62.36,barnacle,168.000,29.564,"Many young live barnacle forming a clump., seperately from large mature barnacle. The inside part of many emtpy barnacle cannot be covered without having really high threshold (almost cover up 90% of the image/plate)",,,,,,,,,,,,,,,,,
Anh,2022,DSCN8707,1_2_7,100,2,7,68.113,57.327,barnacle,166.000,24.007,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8708,1_2_8,100,2,8,61.381,37.302,barnacle,108.000,9.654,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,barnacle,134.000,9.707,Most are young small barnacle,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,calcareous_tubeworm,3.000,0.449,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8709,1_2_9,100,2,9,83.163,56.551,sabellariid_tubeworm,7.000,4.167,Neosabellaria cementarium,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,Pododesmus_macrochisma,2.000,0.47,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,barnacle,194.000,45.78,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,sabellariid_tubeworm,1.000,0.763,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8710,1_2_10,100,2,10,81.687,63.488,calcareous_tubeworm,2.000,0.097,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8711,1_2_11,100,2,11,71.519,60.493,barnacle,223.000,45.686,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,barnacle,225.000,44.7,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,calcareous_tubeworm,4.000,0.291,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,sabellariid_tubeworm,3.000,0.924,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8712,1_2_12,100,2,12,80.539,64.062,Pododesmus_macrochisma,10.000,1.887,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,calcareous_tubeworm,1.000,0.253,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,barnacle,213.000,38.686,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,sabellariid_tubeworm,1.000,0.753,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,Hinnites_giganteous,2.000,0.051,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8713,1_2_13,100,2,13,81.477,64.528,Crisia_sp,2.000,0.076,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,barnacle,95.000,21.195,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,Pododesmus_macrochisma,1.000,0.025,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,Amphissa,1.000,0.079,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,sabellariid_tubeworm,3.000,0.816,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8714,1_2_14,100,2,14,79.005,66.094,Hinnites_giganteous,1.000,24.172,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8715,1_2_15,100,2,15,63.106,30.562,calcareous_tubeworm,4.000,1.345,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8715,1_2_15,100,2,15,63.106,30.562,barnacle,226.000,12.304,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,calcareous_tubeworm,10.000,1.539,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,Pododesmus_macrochisma,6.000,1.018,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,spirobis_sp,7.000,0.422,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,barnacle,44.000,3.328,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8716,1_2_16,100,2,16,93.969,56.635,sabellariid_tubeworm,4.000,2.637,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,calcareous_tubeworm,4.000,1.915,Pseudochitinopoma,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,barnacle,241.000,53.238,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,calcareous_tubeworm,8.000,0.802,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,sabellariid_tubeworm,2.000,0.588,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,spirobis_sp,10.000,0.179,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,Crisia_sp,6.000,0.196,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8717,1_2_17,100,2,17,80.16,65.636,Pododesmus_macrochisma,6.000,0.635,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,sabellariid_tubeworm,4.000,2.904,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,barnacle,279.000,62.21,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Crisia_sp,6.000,0.528,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,spirobis_sp,14.000,0.703,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Pododesmus_macrochisma,5.000,632,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,calcareous_tubeworm,22.000,2.38,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,calcareous_tubeworm,1.000,0.192,possible anemone. white blob with tentacles. confirmed by Megan,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8718,1_2_18,100,2,18,87.279,73.683,Lichenopora,8.000,0.263,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,barnacle,272.000,45.482,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,sabellariid_tubeworm,3.000,0.837,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,calcareous_tubeworm,12.000,1.434,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,Pododesmus_macrochisma,7.000,1.271,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,spirobis_sp,17.000,0.889,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8719,1_2_19,100,2,19,82.976,67.585,Crisia_sp,3.000,0.307,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,barnacle,170.000,34.899,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,calcareous_tubeworm,7.000,1.139,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,Crisia_sp,10.000,1.041,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,Pododesmus_macrochisma,9.000,0.347,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,sabellariid_tubeworm,1.000,0.44,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8720,1_2_20,100,2,20,79.545,61.964,spirobis_sp,7.000,0.571,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,calcareous_tubeworm,10.000,0.596,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,barnacle,106.000,13.358,many are young small barnacles. ,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,Pododesmus_macrochisma,3.000,0.309,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8721,1_2_21,100,2,21,78.669,62.392,Hinnites_giganteous,2.000,34.74,2 individuals but 1 is less than 50%,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,calcareous_tubeworm,20.000,7.673,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,spirobis_sp,17.000,1.006,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,Pododesmus_macrochisma,6.000,0.804,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,encrusting_bryozoan_sp,1.000,1.617,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,barnacle,100.000,29.288,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8723,1_3_1,100,3,1,71.22,57.679,Pododesmus_macrochisma,1.000,1.638,the one looks like giant scallop,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,barnacle,199.000,55.676,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,calcareous_tubeworm,9.000,2.048,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,encrusting_bryozoan_sp,1.000,0.903,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,Pododesmus_macrochisma,6.000,0.41,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8724,1_3_2,100,3,2,83.976,70.928,spirobis_sp,5.000,0.169,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,barnacle,215.000,53.657,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,Lichenopora,37.000,3.505,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,spirobis_sp,14.000,0.618,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8725,1_3_3,100,3,3,78.174,73.234,Amphissa,1.000,0.159,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,spirobis_sp,11.000,0.427,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,calcareous_tubeworm,10.000,4.225,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,Lichenopora,19.000,2.521,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8726,1_3_4,100,3,4,75.688,65.597,barnacle,133.000,38.398,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,Pododesmus_macrochisma,1.000,0.185,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,Lichenopora,19.000,1.148,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8727,1_3_5,100,3,5,71.282,65.915,barnacle,108.000,30.173,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,Lichenopora,9.000,0.572,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,Pododesmus_macrochisma,1.000,0.047,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8728,1_3_6,100,3,6,91.543,80.037,barnacle,113.000,42.228,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,barnacle,74.000,27.423,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,Pododesmus_macrochisma,1.000,0.31,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,calcareous_tubeworm,1.000,0.439,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8729,1_3_7,100,3,7,70.739,59.694,Lichenopora,4.000,0.398,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,Pododesmus_macrochisma,5.000,1.726,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,Hinnites_giganteous,2.000,37.612,giant scallop alike,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,barnacle,84.000,24.427,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,calcareous_tubeworm,32.000,9.027,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8730,1_3_8,100,3,8,83.007,55.986,spirobis_sp,21.000,1.273,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.22,spirobis_sp,30.000,1.449,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.22,calcareous_tubeworm,27.000,19.087,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.22,Lichenopora,20.000,4.578,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8731,1_3_9,100,3,9,89.632,68.22,barnacle,155.000,42.027,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,Amphissa,1.000,0.091,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,spirobis_sp,21.000,1,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,calcareous_tubeworm,26.000,8.606,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,Crisia_sp,8.000,1.852,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,barnacle,103.000,30.066,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8732,1_3_10,100,3,10,76.309,60.108,Lichenopora,42.000,5.715,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,spirobis_sp,15.000,0.868,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,unidentified,1.000,0.436,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,Lichenopora,35.000,4.151,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,sabellariid_tubeworm,1.000,0.177,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,barnacle,103.000,27.42,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8733,1_3_11,100,3,11,68.415,51.326,calcareous_tubeworm,18.000,5.902,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.3,Amphissa,1.000,0.102,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.3,Lichenopora,19.000,3.236,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.3,barnacle,150.000,45.974,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.3,calcareous_tubeworm,1.000,0.305,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8734,1_3_12,100,3,12,78.604,66.3,Pododesmus_macrochisma,1.000,0.302,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Chlamys_rhubida,1.000,0.096,orange scallop,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,calcareous_tubeworm,5.000,1.532,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,spirobis_sp,1.000,0.086,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Glebocarcinus_oregonensis,1.000,0.353,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Pododesmus_macrochisma,3.000,0.29,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,Lichenopora,41.000,4.955,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8735,1_3_13,100,3,13,78.233,61.407,barnacle,187.000,44.478,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,spirobis_sp,2.000,0.056,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,Lichenopora,12.000,1.171,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,calcareous_tubeworm,3.000,0.732,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8736,1_3_14,100,3,14,64.744,52.193,barnacle,150.000,41.885,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,spirobis_sp,15.000,1.007,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Pododesmus_macrochisma,6.000,1.09,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,encrusting_bryozoan_sp,1.000,0.241,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Lichenopora,31.000,4.1,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,calcareous_tubeworm,48.000,17.116,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,barnacle,3.000,0.795,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Amphissa,1.000,0.01,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Schizoporella_sp,1.000,0.2,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8737,1_3_15,100,3,15,66.695,26.436,Crisia_sp,1.000,0.107,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,spirobis_sp,29.000,2.262,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Pododesmus_macrochisma,11.000,1.753,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Schizoporella_sp,2.000,0.808,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Lichenopora,33.000,6.575,,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,Chlamys_rhubida,1.000,2.688,two equal sides of hinge,,,,,,,,,,,,,,,,,
Anh,2022,DSCN8738,1_3_16,100,3,16,79.042,43.166,calcareous_tubeworm,67.000,22.417,,,,,,,,,,,,,,,,,,
